recording_id,species_key,scientific_name,common_name,author,rating,latitude,longitude,file_path,split_role
XC482224,pirfly1,Legatus leucophaius,Piratic Flycatcher,Fernando Igor de Godoy,4.0,-11.7553,-37.6615,data/BirdClef/train_audio/pirfly1/XC482224.ogg,gallery
XC808641,pirfly1,Legatus leucophaius,Piratic Flycatcher,Dante Buzzetti,4.0,-9.642,-50.1294,data/BirdClef/train_audio/pirfly1/XC808641.ogg,gallery
XC432582,pirfly1,Legatus leucophaius,Piratic Flycatcher,Bobby Wilcox,5.0,-9.6296,-55.9504,data/BirdClef/train_audio/pirfly1/XC432582.ogg,gallery
XC521568,pirfly1,Legatus leucophaius,Piratic Flycatcher,Jarrod Swackhamer,5.0,-9.5981,-55.932,data/BirdClef/train_audio/pirfly1/XC521568.ogg,gallery
XC834199,pirfly1,Legatus leucophaius,Piratic Flycatcher,Dante Buzzetti,4.0,-9.5937,-50.1049,data/BirdClef/train_audio/pirfly1/XC834199.ogg,gallery
XC490298,pirfly1,Legatus leucophaius,Piratic Flycatcher,Dante Buzzetti,4.0,-9.545,-70.089,data/BirdClef/train_audio/pirfly1/XC490298.ogg,gallery
XC574619,pirfly1,Legatus leucophaius,Piratic Flycatcher,Guilherme Santos Toledo de Lima,5.0,-9.5176,-35.9174,data/BirdClef/train_audio/pirfly1/XC574619.ogg,gallery
XC697447,pirfly1,Legatus leucophaius,Piratic Flycatcher,JAYRSON ARAUJO DE OLIVEIRA,4.5,-9.2524,-36.4187,data/BirdClef/train_audio/pirfly1/XC697447.ogg,gallery
XC697437,pirfly1,Legatus leucophaius,Piratic Flycatcher,JAYRSON ARAUJO DE OLIVEIRA,4.0,-9.2524,-36.4187,data/BirdClef/train_audio/pirfly1/XC697437.ogg,gallery
XC697199,pirfly1,Legatus leucophaius,Piratic Flycatcher,JAYRSON ARAUJO DE OLIVEIRA,3.5,-9.2162,-35.8741,data/BirdClef/train_audio/pirfly1/XC697199.ogg,gallery
XC605701,pirfly1,Legatus leucophaius,Piratic Flycatcher,Dante Buzzetti,4.0,-9.1992,-35.8871,data/BirdClef/train_audio/pirfly1/XC605701.ogg,gallery
XC537833,pirfly1,Legatus leucophaius,Piratic Flycatcher,Fernando Igor de Godoy,4.0,-8.7512,-68.9938,data/BirdClef/train_audio/pirfly1/XC537833.ogg,gallery
XC648687,pirfly1,Legatus leucophaius,Piratic Flycatcher,Dante Buzzetti,4.0,-8.5496,-49.4095,data/BirdClef/train_audio/pirfly1/XC648687.ogg,gallery
XC1044054,pirfly1,Legatus leucophaius,Piratic Flycatcher,JAYRSON ARAUJO DE OLIVEIRA,5.0,-8.2542,-63.9717,data/BirdClef/train_audio/pirfly1/XC1044054.ogg,gallery
XC1035218,pirfly1,Legatus leucophaius,Piratic Flycatcher,JAYRSON ARAUJO DE OLIVEIRA,5.0,-7.1545,-48.6915,data/BirdClef/train_audio/pirfly1/XC1035218.ogg,gallery
XC1035213,pirfly1,Legatus leucophaius,Piratic Flycatcher,JAYRSON ARAUJO DE OLIVEIRA,4.5,-7.1545,-48.6915,data/BirdClef/train_audio/pirfly1/XC1035213.ogg,gallery
XC493175,pirfly1,Legatus leucophaius,Piratic Flycatcher,JAYRSON ARAUJO DE OLIVEIRA,3.0,-7.0908,-48.2134,data/BirdClef/train_audio/pirfly1/XC493175.ogg,gallery
XC944068,pirfly1,Legatus leucophaius,Piratic Flycatcher,JAYRSON ARAUJO DE OLIVEIRA,5.0,-6.7455,-46.9907,data/BirdClef/train_audio/pirfly1/XC944068.ogg,gallery
XC944067,pirfly1,Legatus leucophaius,Piratic Flycatcher,JAYRSON ARAUJO DE OLIVEIRA,4.5,-6.7455,-46.9907,data/BirdClef/train_audio/pirfly1/XC944067.ogg,gallery
XC944066,pirfly1,Legatus leucophaius,Piratic Flycatcher,JAYRSON ARAUJO DE OLIVEIRA,4.5,-6.7455,-46.9907,data/BirdClef/train_audio/pirfly1/XC944066.ogg,gallery
XC944065,pirfly1,Legatus leucophaius,Piratic Flycatcher,JAYRSON ARAUJO DE OLIVEIRA,5.0,-6.7455,-46.9907,data/BirdClef/train_audio/pirfly1/XC944065.ogg,gallery
XC769392,pirfly1,Legatus leucophaius,Piratic Flycatcher,JAYRSON ARAUJO DE OLIVEIRA,4.5,-6.3761,-47.1085,data/BirdClef/train_audio/pirfly1/XC769392.ogg,gallery
XC1034722,pirfly1,Legatus leucophaius,Piratic Flycatcher,JAYRSON ARAUJO DE OLIVEIRA,4.5,-5.7717,-47.4806,data/BirdClef/train_audio/pirfly1/XC1034722.ogg,gallery
XC1034586,pirfly1,Legatus leucophaius,Piratic Flycatcher,JAYRSON ARAUJO DE OLIVEIRA,5.0,-5.7717,-47.4806,data/BirdClef/train_audio/pirfly1/XC1034586.ogg,gallery
XC1034568,pirfly1,Legatus leucophaius,Piratic Flycatcher,JAYRSON ARAUJO DE OLIVEIRA,5.0,-5.7717,-47.4806,data/BirdClef/train_audio/pirfly1/XC1034568.ogg,gallery
XC11350,pirfly1,Legatus leucophaius,Piratic Flycatcher,Todd Mark,4.0,-4.9548,-78.9792,data/BirdClef/train_audio/pirfly1/XC11350.ogg,gallery
XC345794,pirfly1,Legatus leucophaius,Piratic Flycatcher,Leonardo Ordóñez-Delgado,5.0,-4.6767,-79.1187,data/BirdClef/train_audio/pirfly1/XC345794.ogg,gallery
XC341354,pirfly1,Legatus leucophaius,Piratic Flycatcher,Leonardo Ordóñez-Delgado,5.0,-4.5763,-79.1345,data/BirdClef/train_audio/pirfly1/XC341354.ogg,gallery
XC566178,pirfly1,Legatus leucophaius,Piratic Flycatcher,Peter de Rouw,5.0,-4.3031,-78.6425,data/BirdClef/train_audio/pirfly1/XC566178.ogg,gallery
XC438578,pirfly1,Legatus leucophaius,Piratic Flycatcher,Jerome Fischer,5.0,-4.2889,-70.2948,data/BirdClef/train_audio/pirfly1/XC438578.ogg,gallery
XC437379,pirfly1,Legatus leucophaius,Piratic Flycatcher,Jerome Fischer,5.0,-4.2889,-70.2948,data/BirdClef/train_audio/pirfly1/XC437379.ogg,gallery
XC974449,pirfly1,Legatus leucophaius,Piratic Flycatcher,JAYRSON ARAUJO DE OLIVEIRA,4.5,-4.1072,-41.7034,data/BirdClef/train_audio/pirfly1/XC974449.ogg,gallery
XC208624,pirfly1,Legatus leucophaius,Piratic Flycatcher,Jerome Fischer,5.0,-4.0908,-78.9588,data/BirdClef/train_audio/pirfly1/XC208624.ogg,gallery
XC161364,pirfly1,Legatus leucophaius,Piratic Flycatcher,Leonardo Ordóñez-Delgado,5.0,-4.0175,-78.8788,data/BirdClef/train_audio/pirfly1/XC161364.ogg,gallery
XC550057,pirfly1,Legatus leucophaius,Piratic Flycatcher,Peter de Rouw,4.0,-3.833,-78.7722,data/BirdClef/train_audio/pirfly1/XC550057.ogg,gallery
XC550056,pirfly1,Legatus leucophaius,Piratic Flycatcher,Peter de Rouw,4.0,-3.833,-78.7722,data/BirdClef/train_audio/pirfly1/XC550056.ogg,gallery
XC166765,pirfly1,Legatus leucophaius,Piratic Flycatcher,Leonardo Ordóñez-Delgado,5.0,-3.0936,-78.3951,data/BirdClef/train_audio/pirfly1/XC166765.ogg,gallery
XC166764,pirfly1,Legatus leucophaius,Piratic Flycatcher,Leonardo Ordóñez-Delgado,4.5,-3.0936,-78.3951,data/BirdClef/train_audio/pirfly1/XC166764.ogg,gallery
XC120609,pirfly1,Legatus leucophaius,Piratic Flycatcher,Jeremy Minns,3.0,-3.06,-60.11,data/BirdClef/train_audio/pirfly1/XC120609.ogg,gallery
XC602794,pirfly1,Legatus leucophaius,Piratic Flycatcher,Peter de Rouw,5.0,-1.6796,-80.8023,data/BirdClef/train_audio/pirfly1/XC602794.ogg,gallery
XC259030,pirfly1,Legatus leucophaius,Piratic Flycatcher,John V. Moore,5.0,-1.035,-77.399,data/BirdClef/train_audio/pirfly1/XC259030.ogg,gallery
XC259028,pirfly1,Legatus leucophaius,Piratic Flycatcher,John V. Moore,5.0,-1.035,-77.399,data/BirdClef/train_audio/pirfly1/XC259028.ogg,gallery
XC259031,pirfly1,Legatus leucophaius,Piratic Flycatcher,John V. Moore,5.0,-0.894,-77.725,data/BirdClef/train_audio/pirfly1/XC259031.ogg,gallery
XC198774,pirfly1,Legatus leucophaius,Piratic Flycatcher,Adrian Naveda-Rodriguez,3.0,-0.8103,-77.0171,data/BirdClef/train_audio/pirfly1/XC198774.ogg,gallery
XC610807,pirfly1,Legatus leucophaius,Piratic Flycatcher,Tom OShea,4.0,-0.5004,-77.2853,data/BirdClef/train_audio/pirfly1/XC610807.ogg,gallery
XC259029,pirfly1,Legatus leucophaius,Piratic Flycatcher,John V. Moore,5.0,-0.472,-76.459,data/BirdClef/train_audio/pirfly1/XC259029.ogg,gallery
XC259027,pirfly1,Legatus leucophaius,Piratic Flycatcher,John V. Moore,5.0,-0.472,-76.459,data/BirdClef/train_audio/pirfly1/XC259027.ogg,gallery
XC861241,pirfly1,Legatus leucophaius,Piratic Flycatcher,Juan Freile,4.0,-0.0113,-76.1737,data/BirdClef/train_audio/pirfly1/XC861241.ogg,gallery
XC525580,pirfly1,Legatus leucophaius,Piratic Flycatcher,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),5.0,0.2131,-72.4236,data/BirdClef/train_audio/pirfly1/XC525580.ogg,gallery
XC525579,pirfly1,Legatus leucophaius,Piratic Flycatcher,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),5.0,0.2131,-72.4236,data/BirdClef/train_audio/pirfly1/XC525579.ogg,gallery
XC525578,pirfly1,Legatus leucophaius,Piratic Flycatcher,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),5.0,0.2131,-72.4236,data/BirdClef/train_audio/pirfly1/XC525578.ogg,gallery
XC525577,pirfly1,Legatus leucophaius,Piratic Flycatcher,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),5.0,0.2131,-72.4236,data/BirdClef/train_audio/pirfly1/XC525577.ogg,gallery
XC525576,pirfly1,Legatus leucophaius,Piratic Flycatcher,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),5.0,0.2131,-72.4236,data/BirdClef/train_audio/pirfly1/XC525576.ogg,gallery
XC525376,pirfly1,Legatus leucophaius,Piratic Flycatcher,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),5.0,0.2131,-72.4236,data/BirdClef/train_audio/pirfly1/XC525376.ogg,gallery
XC525375,pirfly1,Legatus leucophaius,Piratic Flycatcher,Mauricio Álvarez-Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),5.0,0.2131,-72.4236,data/BirdClef/train_audio/pirfly1/XC525375.ogg,gallery
XC992084,pirfly1,Legatus leucophaius,Piratic Flycatcher,Juan Freile,3.5,0.373,-79.6652,data/BirdClef/train_audio/pirfly1/XC992084.ogg,gallery
XC454048,pirfly1,Legatus leucophaius,Piratic Flycatcher,Luisa Fernanda Chavez Paz,3.0,0.4927,-76.4955,data/BirdClef/train_audio/pirfly1/XC454048.ogg,gallery
XC609543,pirfly1,Legatus leucophaius,Piratic Flycatcher,Mauricio Cuellar Ramirez (@Birding.travel),5.0,0.7002,-75.245,data/BirdClef/train_audio/pirfly1/XC609543.ogg,gallery
XC196278,pirfly1,Legatus leucophaius,Piratic Flycatcher,Leonardo Ordóñez-Delgado,5.0,0.892,-78.0771,data/BirdClef/train_audio/pirfly1/XC196278.ogg,gallery
XC420565,pirfly1,Legatus leucophaius,Piratic Flycatcher,Yair Guillermo Molina Martínez.,5.0,0.9382,-76.5938,data/BirdClef/train_audio/pirfly1/XC420565.ogg,gallery
XC961399,pirfly1,Legatus leucophaius,Piratic Flycatcher,Jaime Suárez ,5.0,1.0943,-70.0507,data/BirdClef/train_audio/pirfly1/XC961399.ogg,gallery
XC939694,pirfly1,Legatus leucophaius,Piratic Flycatcher,JAYRSON ARAUJO DE OLIVEIRA,5.0,1.4637,-60.9724,data/BirdClef/train_audio/pirfly1/XC939694.ogg,gallery
XC939693,pirfly1,Legatus leucophaius,Piratic Flycatcher,JAYRSON ARAUJO DE OLIVEIRA,5.0,1.4637,-60.9724,data/BirdClef/train_audio/pirfly1/XC939693.ogg,gallery
XC690990,pirfly1,Legatus leucophaius,Piratic Flycatcher,Mauricio Cuellar Ramirez (@Birding.travel),5.0,1.4898,-75.6801,data/BirdClef/train_audio/pirfly1/XC690990.ogg,gallery
XC589901,pirfly1,Legatus leucophaius,Piratic Flycatcher,Mauricio Cuellar Ramirez (@Birding.travel),5.0,1.4898,-75.6801,data/BirdClef/train_audio/pirfly1/XC589901.ogg,gallery
XC549929,pirfly1,Legatus leucophaius,Piratic Flycatcher,Mauricio Cuellar Ramirez (@Birding.travel),5.0,1.4898,-75.6801,data/BirdClef/train_audio/pirfly1/XC549929.ogg,gallery
XC928747,pirfly1,Legatus leucophaius,Piratic Flycatcher,Delaitre guillaume,3.0,3.602,-53.2592,data/BirdClef/train_audio/pirfly1/XC928747.ogg,gallery
XC456417,pirfly1,Legatus leucophaius,Piratic Flycatcher,Brice de la Croix,5.0,3.8518,-51.8894,data/BirdClef/train_audio/pirfly1/XC456417.ogg,gallery
XC148186,pirfly1,Legatus leucophaius,Piratic Flycatcher,Gary Stiles (Colección de Sonidos Ambientales - Instituto Humboldt),4.0,3.9506,-73.9667,data/BirdClef/train_audio/pirfly1/XC148186.ogg,gallery
XC1043156,pirfly1,Legatus leucophaius,Piratic Flycatcher,Delaitre guillaume,3.0,3.9902,-52.5904,data/BirdClef/train_audio/pirfly1/XC1043156.ogg,gallery
XC914478,pirfly1,Legatus leucophaius,Piratic Flycatcher,Delaitre guillaume,3.0,4.158,-52.6728,data/BirdClef/train_audio/pirfly1/XC914478.ogg,gallery
XC1053674,pirfly1,Legatus leucophaius,Piratic Flycatcher,Delaitre guillaume,3.0,4.2819,-52.2847,data/BirdClef/train_audio/pirfly1/XC1053674.ogg,gallery
XC571696,pirfly1,Legatus leucophaius,Piratic Flycatcher,Jerome Fischer,5.0,4.351,-74.652,data/BirdClef/train_audio/pirfly1/XC571696.ogg,gallery
XC570839,pirfly1,Legatus leucophaius,Piratic Flycatcher,Jerome Fischer,5.0,4.351,-74.652,data/BirdClef/train_audio/pirfly1/XC570839.ogg,gallery
XC568154,pirfly1,Legatus leucophaius,Piratic Flycatcher,Jerome Fischer,5.0,4.351,-74.652,data/BirdClef/train_audio/pirfly1/XC568154.ogg,gallery
XC568017,pirfly1,Legatus leucophaius,Piratic Flycatcher,Jerome Fischer,5.0,4.351,-74.652,data/BirdClef/train_audio/pirfly1/XC568017.ogg,gallery
XC552699,pirfly1,Legatus leucophaius,Piratic Flycatcher,Jerome Fischer,5.0,4.351,-74.652,data/BirdClef/train_audio/pirfly1/XC552699.ogg,gallery
XC544898,pirfly1,Legatus leucophaius,Piratic Flycatcher,Jerome Fischer,4.5,4.351,-74.652,data/BirdClef/train_audio/pirfly1/XC544898.ogg,gallery
XC540102,pirfly1,Legatus leucophaius,Piratic Flycatcher,Jerome Fischer,5.0,4.351,-74.652,data/BirdClef/train_audio/pirfly1/XC540102.ogg,gallery
XC424493,pirfly1,Legatus leucophaius,Piratic Flycatcher,Yair Guillermo Molina Martínez.,5.0,4.371,-75.2307,data/BirdClef/train_audio/pirfly1/XC424493.ogg,gallery
XC386647,pirfly1,Legatus leucophaius,Piratic Flycatcher,Yair Guillermo Molina Martínez.,4.5,4.379,-75.1349,data/BirdClef/train_audio/pirfly1/XC386647.ogg,gallery
XC423823,pirfly1,Legatus leucophaius,Piratic Flycatcher,Yair Guillermo Molina Martínez.,5.0,4.4192,-75.2178,data/BirdClef/train_audio/pirfly1/XC423823.ogg,gallery
XC542223,pirfly1,Legatus leucophaius,Piratic Flycatcher,C. Barrero-Rodriguez; X. Liberato-Ricaurte; S. Losada-Prado,3.5,4.4265,-75.2151,data/BirdClef/train_audio/pirfly1/XC542223.ogg,gallery
XC1039817,pirfly1,Legatus leucophaius,Piratic Flycatcher,Smily Varon,4.0,4.444,-72.6176,data/BirdClef/train_audio/pirfly1/XC1039817.ogg,gallery
XC980384,pirfly1,Legatus leucophaius,Piratic Flycatcher,Yair Guillermo Molina Martínez.,3.5,4.4683,-75.1976,data/BirdClef/train_audio/pirfly1/XC980384.ogg,gallery
XC980383,pirfly1,Legatus leucophaius,Piratic Flycatcher,Yair Guillermo Molina Martínez.,4.0,4.4683,-75.1976,data/BirdClef/train_audio/pirfly1/XC980383.ogg,gallery
XC913391,pirfly1,Legatus leucophaius,Piratic Flycatcher,Nelsy Niño R,4.5,4.5033,-73.3431,data/BirdClef/train_audio/pirfly1/XC913391.ogg,gallery
XC773178,pirfly1,Legatus leucophaius,Piratic Flycatcher,Alain Malengreau,4.5,4.5657,-52.4679,data/BirdClef/train_audio/pirfly1/XC773178.ogg,gallery
XC906770,pirfly1,Legatus leucophaius,Piratic Flycatcher,Wim Jacobs,5.0,4.5665,-52.4659,data/BirdClef/train_audio/pirfly1/XC906770.ogg,gallery
XC906763,pirfly1,Legatus leucophaius,Piratic Flycatcher,Wim Jacobs,5.0,4.5665,-52.4659,data/BirdClef/train_audio/pirfly1/XC906763.ogg,gallery
XC407360,pirfly1,Legatus leucophaius,Piratic Flycatcher,Brice de la Croix,4.0,4.7216,-52.3073,data/BirdClef/train_audio/pirfly1/XC407360.ogg,gallery
XC455151,pirfly1,Legatus leucophaius,Piratic Flycatcher,David Monroy Rengifo,5.0,4.843,-75.8187,data/BirdClef/train_audio/pirfly1/XC455151.ogg,gallery
XC816675,pirfly1,Legatus leucophaius,Piratic Flycatcher,David Monroy Rengifo,4.0,4.843,-75.8187,data/BirdClef/train_audio/pirfly1/XC816675.ogg,gallery
XC781245,pirfly1,Legatus leucophaius,Piratic Flycatcher,Geoffrey Monchaux,5.0,4.9142,-52.3624,data/BirdClef/train_audio/pirfly1/XC781245.ogg,gallery
XC386998,pirfly1,Legatus leucophaius,Piratic Flycatcher,Andres Angulo ,3.0,5.1267,-74.5707,data/BirdClef/train_audio/pirfly1/XC386998.ogg,gallery
XC244896,pirfly1,Legatus leucophaius,Piratic Flycatcher,Oscar Humberto Marín Gómez &amp; Juan Pablo López,4.0,5.145,-70.9575,data/BirdClef/train_audio/pirfly1/XC244896.ogg,gallery
XC244895,pirfly1,Legatus leucophaius,Piratic Flycatcher,Oscar Humberto Marín Gómez &amp; Juan Pablo López,3.0,5.145,-70.9575,data/BirdClef/train_audio/pirfly1/XC244895.ogg,gallery
XC450806,pirfly1,Legatus leucophaius,Piratic Flycatcher,Brice de la Croix,5.0,5.1567,-52.6698,data/BirdClef/train_audio/pirfly1/XC450806.ogg,gallery
XC387871,pirfly1,Legatus leucophaius,Piratic Flycatcher,Albert Lastukhin,3.0,5.6,-67.5931,data/BirdClef/train_audio/pirfly1/XC387871.ogg,gallery
XC387870,pirfly1,Legatus leucophaius,Piratic Flycatcher,Albert Lastukhin,3.0,5.6,-67.5931,data/BirdClef/train_audio/pirfly1/XC387870.ogg,gallery
XC387869,pirfly1,Legatus leucophaius,Piratic Flycatcher,Albert Lastukhin,3.0,5.6,-67.5931,data/BirdClef/train_audio/pirfly1/XC387869.ogg,gallery
XC387561,pirfly1,Legatus leucophaius,Piratic Flycatcher,Albert Lastukhin,3.0,5.6709,-67.5551,data/BirdClef/train_audio/pirfly1/XC387561.ogg,gallery
XC245262,pirfly1,Legatus leucophaius,Piratic Flycatcher,Oscar Humberto Marín Gómez &amp; Luis Hernán Carrasco Guanay,4.0,5.76,-72.2,data/BirdClef/train_audio/pirfly1/XC245262.ogg,gallery
XC429594,pirfly1,Legatus leucophaius,Piratic Flycatcher,Victor Vanegas,4.0,5.8334,-74.8667,data/BirdClef/train_audio/pirfly1/XC429594.ogg,gallery
XC433473,pirfly1,Legatus leucophaius,Piratic Flycatcher,Victor Vanegas,3.0,5.8334,-74.8667,data/BirdClef/train_audio/pirfly1/XC433473.ogg,gallery
XC827680,pirfly1,Legatus leucophaius,Piratic Flycatcher,Bobby Wilcox,4.0,5.9328,-74.8118,data/BirdClef/train_audio/pirfly1/XC827680.ogg,gallery
XC245410,pirfly1,Legatus leucophaius,Piratic Flycatcher,Oscar Humberto Marín Gómez &amp; Natalia Perez Amaya,4.0,6.28,-71.78,data/BirdClef/train_audio/pirfly1/XC245410.ogg,gallery
XC245406,pirfly1,Legatus leucophaius,Piratic Flycatcher,Oscar Humberto Marín Gómez &amp; Natalia Perez Amaya,4.0,6.28,-71.78,data/BirdClef/train_audio/pirfly1/XC245406.ogg,gallery
XC245350,pirfly1,Legatus leucophaius,Piratic Flycatcher,Oscar Humberto Marín Gómez &amp; Natalia Perez Amaya,3.0,6.28,-71.77,data/BirdClef/train_audio/pirfly1/XC245350.ogg,gallery
XC153983,pirfly1,Legatus leucophaius,Piratic Flycatcher,Marcelo Araya-Salas,4.0,8.4015,-83.3427,data/BirdClef/train_audio/pirfly1/XC153983.ogg,gallery
XC153977,pirfly1,Legatus leucophaius,Piratic Flycatcher,Marcelo Araya-Salas,4.0,8.4015,-83.3427,data/BirdClef/train_audio/pirfly1/XC153977.ogg,gallery
XC153976,pirfly1,Legatus leucophaius,Piratic Flycatcher,Marcelo Araya-Salas,4.0,8.4015,-83.3427,data/BirdClef/train_audio/pirfly1/XC153976.ogg,gallery
XC153978,pirfly1,Legatus leucophaius,Piratic Flycatcher,Marcelo Araya-Salas,3.0,8.4015,-83.3427,data/BirdClef/train_audio/pirfly1/XC153978.ogg,gallery
XC185840,pirfly1,Legatus leucophaius,Piratic Flycatcher,Mayron McKewy Mejía,5.0,8.7895,-82.9714,data/BirdClef/train_audio/pirfly1/XC185840.ogg,gallery
XC252015,pirfly1,Legatus leucophaius,Piratic Flycatcher,Mayron McKewy Mejía,3.5,9.0017,-79.5814,data/BirdClef/train_audio/pirfly1/XC252015.ogg,gallery
XC410860,pirfly1,Legatus leucophaius,Piratic Flycatcher,Nick Komar,3.5,9.0496,-79.6342,data/BirdClef/train_audio/pirfly1/XC410860.ogg,gallery
XC199060,pirfly1,Legatus leucophaius,Piratic Flycatcher,Guillermo Funes,5.0,9.3484,-82.2553,data/BirdClef/train_audio/pirfly1/XC199060.ogg,gallery
XC471373,pirfly1,Legatus leucophaius,Piratic Flycatcher,Alfonso Auerbach,4.0,13.242,-87.061,data/BirdClef/train_audio/pirfly1/XC471373.ogg,gallery
XC240863,pirfly1,Legatus leucophaius,Piratic Flycatcher,John van Dort,5.0,13.2588,-87.0683,data/BirdClef/train_audio/pirfly1/XC240863.ogg,gallery
XC309685,pirfly1,Legatus leucophaius,Piratic Flycatcher,Alfonso Auerbach,4.0,14.7885,-84.5098,data/BirdClef/train_audio/pirfly1/XC309685.ogg,gallery
XC309684,pirfly1,Legatus leucophaius,Piratic Flycatcher,Alfonso Auerbach,3.0,14.7885,-84.5098,data/BirdClef/train_audio/pirfly1/XC309684.ogg,gallery
XC316770,pirfly1,Legatus leucophaius,Piratic Flycatcher,Alfonso Auerbach,3.0,14.9362,-87.8897,data/BirdClef/train_audio/pirfly1/XC316770.ogg,gallery
XC333930,pirfly1,Legatus leucophaius,Piratic Flycatcher,Richard E. Webster,3.5,15.5927,-92.8492,data/BirdClef/train_audio/pirfly1/XC333930.ogg,gallery
XC333926,pirfly1,Legatus leucophaius,Piratic Flycatcher,Richard E. Webster,3.5,15.5927,-92.8492,data/BirdClef/train_audio/pirfly1/XC333926.ogg,gallery
XC28554,pirfly1,Legatus leucophaius,Piratic Flycatcher,Daniel Lane,5.0,16.7812,-88.4587,data/BirdClef/train_audio/pirfly1/XC28554.ogg,gallery
XC28570,pirfly1,Legatus leucophaius,Piratic Flycatcher,Daniel Lane,3.5,16.7812,-88.4587,data/BirdClef/train_audio/pirfly1/XC28570.ogg,gallery
XC964407,pirfly1,Legatus leucophaius,Piratic Flycatcher,Bill Pyle,4.0,16.8997,-90.9671,data/BirdClef/train_audio/pirfly1/XC964407.ogg,gallery
XC797348,pirfly1,Legatus leucophaius,Piratic Flycatcher,Paul Driver,4.0,17.1011,-89.0494,data/BirdClef/train_audio/pirfly1/XC797348.ogg,gallery
XC925759,pirfly1,Legatus leucophaius,Piratic Flycatcher,Richard E. Webster,4.0,17.6305,-96.3687,data/BirdClef/train_audio/pirfly1/XC925759.ogg,gallery
XC896090,pirfly1,Legatus leucophaius,Piratic Flycatcher,Manuel Grosselet,5.0,17.7289,-96.3308,data/BirdClef/train_audio/pirfly1/XC896090.ogg,gallery
XC896089,pirfly1,Legatus leucophaius,Piratic Flycatcher,Manuel Grosselet,5.0,17.7289,-96.3308,data/BirdClef/train_audio/pirfly1/XC896089.ogg,gallery
XC896088,pirfly1,Legatus leucophaius,Piratic Flycatcher,Manuel Grosselet,5.0,17.7289,-96.3308,data/BirdClef/train_audio/pirfly1/XC896088.ogg,gallery
XC615929,roahaw,Rupornis magnirostris,Roadside Hawk,Bruce McCulloch,3.5,-23.6521,-46.6919,data/BirdClef/train_audio/roahaw/XC615929.ogg,gallery
XC764067,roahaw,Rupornis magnirostris,Roadside Hawk,Arcadio Marin ,5.0,4.9295,-73.9805,data/BirdClef/train_audio/roahaw/XC764067.ogg,gallery
XC774203,roahaw,Rupornis magnirostris,Roadside Hawk,Paul Driver,4.0,17.539,-89.1111,data/BirdClef/train_audio/roahaw/XC774203.ogg,gallery
XC677014,roahaw,Rupornis magnirostris,Roadside Hawk,Dante Buzzetti,3.0,-25.0984,-49.2401,data/BirdClef/train_audio/roahaw/XC677014.ogg,gallery
XC117959,roahaw,Rupornis magnirostris,Roadside Hawk,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),5.0,4.6092,-67.8644,data/BirdClef/train_audio/roahaw/XC117959.ogg,gallery
XC135812,roahaw,Rupornis magnirostris,Roadside Hawk,Scott Olmstead,3.5,-2.2358,-78.0426,data/BirdClef/train_audio/roahaw/XC135812.ogg,gallery
XC895866,roahaw,Rupornis magnirostris,Roadside Hawk,Dante Buzzetti,4.0,-23.5872,-46.9094,data/BirdClef/train_audio/roahaw/XC895866.ogg,gallery
XC117736,roahaw,Rupornis magnirostris,Roadside Hawk,Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt),4.0,3.8775,-76.432,data/BirdClef/train_audio/roahaw/XC117736.ogg,gallery
